2025-07-26 17:45:05 | INFO | core.logger:info:221 | [EnvironmentManager] QALogger initialized: EnvironmentManager
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [PlannerAgent] QALogger initialized: PlannerAgent
2025-07-26 17:45:05 | ERROR | core.logger:error:233 | [PlannerAgent] Failed to initialize Agent-S grounding: engine_type is not supported
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [PlannerAgent] Initialized PlannerAgent with Agent-S integration
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [UIParser] QALogger initialized: UIParser
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [PlannerAgent] PlannerAgent initialized with android_world integration
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [ExecutorAgent] QALogger initialized: ExecutorAgent
2025-07-26 17:45:05 | ERROR | core.logger:error:233 | [ExecutorAgent] Failed to initialize Agent-S grounding: engine_type is not supported
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [ExecutorAgent] Initialized ExecutorAgent with Agent-S integration
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [UIParser] QALogger initialized: UIParser
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [ExecutorAgent] ExecutorAgent initialized with android_world integration
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [VerifierAgent] QALogger initialized: VerifierAgent
2025-07-26 17:45:05 | ERROR | core.logger:error:233 | [VerifierAgent] Failed to initialize Agent-S grounding: engine_type is not supported
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [VerifierAgent] Initialized VerifierAgent with Agent-S integration
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [UIParser] QALogger initialized: UIParser
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [VerifierAgent] VerifierAgent initialized with Agent-S integration
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [SupervisorAgent] QALogger initialized: SupervisorAgent
2025-07-26 17:45:05 | ERROR | core.logger:error:233 | [SupervisorAgent] Failed to initialize Agent-S grounding: engine_type is not supported
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [SupervisorAgent] Initialized SupervisorAgent with Agent-S integration
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [UIParser] QALogger initialized: UIParser
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [SupervisorAgent] SupervisorAgent initialized with Agent-S integration
2025-07-26 17:45:05 | INFO | core.logger:info:221 | [EnvironmentManager] EnvironmentManager initialized with Agent-S architecture
2025-07-26 17:45:14 | INFO | core.logger:info:221 | [EnvironmentManager] Initializing multi-agent QA system
2025-07-26 17:45:14 | ERROR | core.logger:error:233 | [EnvironmentManager] Failed to initialize system: 'PlannerAgent' object has no attribute 'start'
2025-07-26 17:45:34 | INFO | core.logger:info:221 | [EnvironmentManager] Initializing multi-agent QA system
2025-07-26 17:45:34 | ERROR | core.logger:error:233 | [EnvironmentManager] Failed to initialize system: 'PlannerAgent' object has no attribute 'start'
2025-07-26 17:45:57 | INFO | core.logger:info:221 | [EnvironmentManager] Initializing multi-agent QA system
2025-07-26 17:45:57 | ERROR | core.logger:error:233 | [EnvironmentManager] Failed to initialize system: 'PlannerAgent' object has no attribute 'start'
